"localOrgId","sampStrategy","progType","sampMethod","sampPoint","animalID","sampId","sampCountry","sampArea","sampLAU1","sampLAU2","sampY","sampM","sampD","sampMatType","sampMatCode","sampMatText","decomposition","age","sex","analysisY","analysisM","analysisD","anMatCode","labId","labCountry","paramCode","anMethCode","resId","resQualValue","resType","ADNSId","Output"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1604915008","EE1586356","EE","EE006","EE0060070","EE00600700504",2016,2,16,"S000A","A056Y","hunted",1,"Young","F",2016,2,16,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3357691","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1604915009","EE1586357","EE","EE006","EE0060070","EE00600700504",2016,2,16,"S000A","A056Y","hunted",1,"Young","F",2016,2,16,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3357694","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1604916002","EE1586371","EE","EE006","EE0060070","EE00600700504",2016,2,16,"S000A","A056Y","hunted",1,"Young","F",2016,2,16,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3357723","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1604916003","EE1586372","EE","EE006","EE0060070","EE00600700504",2016,2,16,"S000A","A056Y","hunted",1,"Young","F",2016,2,16,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3357726","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1604916004","EE1586373","EE","EE006","EE0060070","EE00600700504",2016,2,16,"S000A","A056Y","hunted",1,"Young","F",2016,2,16,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3357729","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1604917001","EE1586379","EE","EE006","EE0060070","EE00600700504",2016,2,16,"S000A","A056Y","hunted",1,"Young","F",2016,2,16,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3357747","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1604919001","EE1586386","EE","EE006","EE0060070","EE00600700504",2016,2,16,"S000A","A056Y","hunted",1,"Young","M",2016,2,16,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3357768","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1604920001","EE1586394","EE","EE006","EE0060070","EE00600700504",2016,2,16,"S000A","A056Y","hunted",1,"Young","F",2016,2,16,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3357778","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1604921001","EE1586395","EE","EE006","EE0060070","EE00600700504",2016,2,16,"S000A","A056Y","hunted",1,"Young","F",2016,2,16,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3357781","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1604922001","EE1586396","EE","EE008","EE0080078","EE00800780861",2016,2,16,"S000A","A056Y","hunted",1,"Young","M",2016,2,16,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3357784","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1604926001","EE1586406","EE","EE007","EE0070044","EE00700440751",2016,2,16,"S000A","A056Y","hunted",1,"Young","M",2016,2,16,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3357853","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1604927001","EE1586407","EE","EE007","EE0070044","EE00700440438",2016,2,16,"S000A","A056Y","hunted",1,"Adult","M",2016,2,16,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3357856","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1604928001","EE1586408","EE","EE007","EE0070044","EE00700440438",2016,2,16,"S000A","A056Y","hunted",1,"Adult","M",2016,2,16,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3357859","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1604929001","EE1586409","EE","EE007","EE0070044","EE00700440229",2016,2,16,"S000A","A056Y","hunted",1,"Young","F",2016,2,16,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3357862","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1604930001","EE1586410","EE","EE007","EE0070044","EE00700440498",2016,2,16,"S000A","A056Y","hunted",1,"Young","M",2016,2,16,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3357865","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1604930002","EE1586411","EE","EE007","EE0070044","EE00700440498",2016,2,16,"S000A","A056Y","hunted",1,"Young","M",2016,2,16,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3357868","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1604931001","EE1586414","EE","EE007","EE0070044","EE00700440751",2016,2,16,"S000A","A056Y","hunted",1,"Young","F",2016,2,16,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3357877","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1604932001","EE1586416","EE","EE008","EE0080078","EE00800780831",2016,2,16,"S000A","A056Y","hunted",1,"Unknown","M",2016,2,16,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3357883","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1604932002","EE1586417","EE","EE008","EE0080078","EE00800780831",2016,2,16,"S000A","A056Y","hunted",1,"Young","M",2016,2,16,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3357886","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1604932003","EE1586418","EE","EE008","EE0080078","EE00800780831",2016,2,16,"S000A","A056Y","hunted",1,"Young","F",2016,2,16,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3357889","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1604933001","EE1586422","EE","EE008","EE0080065","EE00800650879",2016,2,16,"S000A","A056Y","hunted",1,"Young","M",2016,2,16,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3357901","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1604934002","EE1586426","EE","EE008","EE0080078","EE00800780282",2016,2,16,"S000A","A056Y","hunted",1,"Young","F",2016,2,16,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3357913","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1604934003","EE1586427","EE","EE008","EE0080078","EE00800780282",2016,2,16,"S000A","A056Y","hunted",1,"Young","F",2016,2,16,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3357916","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1604935002","EE1586429","EE","EE006","EE0060059","EE00600590381",2016,2,16,"S000A","A056Y","hunted",1,"Young","U",2016,2,16,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3357922","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1604936002","EE1586432","EE","EE006","EE0060059","EE00600590786",2016,2,16,"S000A","A056Y","hunted",1,"Young","U",2016,2,16,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3357931","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1604936005","EE1586435","EE","EE006","EE0060059","EE00600590786",2016,2,16,"S000A","A056Y","hunted",1,"Young","F",2016,2,16,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3357940","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1604936006","EE1586436","EE","EE006","EE0060059","EE00600590786",2016,2,16,"S000A","A056Y","hunted",1,"Young","F",2016,2,16,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3357943","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1604937001","EE1586448","EE","EE006","EE0060059","EE00600590887",2016,2,16,"S000A","A056Y","hunted",1,"Young","F",2016,2,16,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3357981","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1604937002","EE1586449","EE","EE006","EE0060059","EE00600590887",2016,2,16,"S000A","A056Y","hunted",1,"Young","F",2016,2,16,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3357984","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1604937004","EE1586451","EE","EE006","EE0060059","EE00600590887",2016,2,16,"S000A","A056Y","hunted",1,"Young","M",2016,2,16,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3357990","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1604937005","EE1586452","EE","EE006","EE0060059","EE00600590887",2016,2,16,"S000A","A056Y","hunted",1,"Young","F",2016,2,16,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3357993","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1604938001","EE1586466","EE","EE006","EE0060059","EE00600590790",2016,2,16,"S000A","A056Y","hunted",1,"Adult","F",2016,2,16,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3358033","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1604938004","EE1586469","EE","EE006","EE0060059","EE00600590790",2016,2,16,"S000A","A056Y","hunted",1,"Young","M",2016,2,16,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3358042","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1604939002","EE1586472","EE","EE006","EE0060059","EE00600590926",2016,2,16,"S000A","A056Y","hunted",1,"Young","M",2016,2,16,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3358051","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1604939003","EE1586473","EE","EE006","EE0060059","EE00600590926",2016,2,16,"S000A","A056Y","hunted",1,"Young","M",2016,2,16,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3358054","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1604939004","EE1586474","EE","EE006","EE0060059","EE00600590926",2016,2,16,"S000A","A056Y","hunted",1,"Young","M",2016,2,16,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3358057","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1604939005","EE1586475","EE","EE006","EE0060059","EE00600590926",2016,2,16,"S000A","A056Y","hunted",1,"Young","F",2016,2,16,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3358060","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1604941001","EE1586481","EE","EE006","EE0060059","EE00600590786",2016,2,16,"S000A","A056Y","hunted",1,"Adult","F",2016,2,16,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3358078","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1604941002","EE1586482","EE","EE006","EE0060059","EE00600590786",2016,2,16,"S000A","A056Y","hunted",1,"Adult","F",2016,2,16,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3358081","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1604941003","EE1586483","EE","EE006","EE0060059","EE00600590786",2016,2,16,"S000A","A056Y","hunted",1,"Adult","F",2016,2,16,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3358084","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1604942001","EE1586486","EE","EE001","EE0010037","EE00100370140",2016,2,16,"S000A","A056Y","hunted",1,"Adult","M",2016,2,16,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3358093","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1604942002","EE1586487","EE","EE001","EE0010037","EE00100370140",2016,2,16,"S000A","A056Y","hunted",1,"Young","M",2016,2,16,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3358096","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1604943002","EE1586491","EE","EE006","EE0060059","EE00600590900",2016,2,16,"S000A","A056Y","hunted",1,"Young","F",2016,2,16,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3358109","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1604944001","EE1586493","EE","EE006","EE0060059","EE00600590272",2016,2,16,"S000A","A056Y","hunted",1,"Young","F",2016,2,16,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3358115","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1604945001","EE1586496","EE","EE006","EE0060059","EE00600590272",2016,2,16,"S000A","A056Y","hunted",1,"Young","F",2016,2,16,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3358128","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1604946001","EE1586497","EE","EE006","EE0060059","EE00600590926",2016,2,16,"S000A","A056Y","hunted",1,"Adult","F",2016,2,16,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3358131","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1604947001","EE1586499","EE","EE006","EE0060059","EE00600590926",2016,2,16,"S000A","A056Y","hunted",1,"Young","U",2016,2,16,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3358143","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1604949001","EE1586503","EE","EE008","EE0080049","EE00800490611",2016,2,16,"S000A","A056Y","hunted",1,"Young","F",2016,2,16,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3358154","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1604951001","EE1586514","EE","EE008","EE0080065","EE00800650707",2016,2,16,"S000A","A056Y","hunted",1,"Young","M",2016,2,16,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3358180","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1604885003","EE1586100","EE","EE008","EE0080084","EE00800840758",2016,2,16,"S000A","A056Y","hunted",1,"Young","F",2016,2,17,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3356800","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1604894013","EE1586151","EE","EE006","EE0060070","EE00600700292",2016,2,16,"S000A","A056Y","hunted",1,"Young","F",2016,2,17,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3357053","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1604977001","EE1586809","EE","EE004","EE0040067","EE00400670929",2016,2,16,"S000A","A056Y","hunted",1,"Young","M",2016,2,17,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3359048","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1604984001","EE1586859","EE","EE006","EE0060051","EE00600510129",2016,2,16,"S000A","A056Y","hunted",1,"Young","F",2016,2,17,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3359153","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1605035001","EE1587007","EE","EE008","EE0080078","EE00800780949",2016,2,17,"S000A","A056Y","hunted",1,"Young","F",2016,2,17,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3359627","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1605065001","EE1587176","EE","EE004","EE0040057","EE00400570436",2016,2,17,"S000A","A056Y","hunted",1,"Adult","F",2016,2,17,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3360022","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1605067001","EE1587178","EE","EE004","EE0040057","EE00400570436",2016,2,17,"S000A","A056Y","hunted",1,"Adult","F",2016,2,17,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3360028","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1605071001","EE1587193","EE","EE006","EE0060070","EE00600700277",2016,2,17,"S000A","A056Y","hunted",1,"Adult","F",2016,2,17,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3360061","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1605087001","EE1587235","EE","EE001","EE0010037","EE00100370140",2016,2,17,"S000A","A056Y","hunted",1,"Young","M",2016,2,17,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3360176","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1605087002","EE1587236","EE","EE001","EE0010037","EE00100370140",2016,2,17,"S000A","A056Y","hunted",1,"Young","M",2016,2,17,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3360179","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1605087003","EE1587237","EE","EE001","EE0010037","EE00100370140",2016,2,17,"S000A","A056Y","hunted",1,"Young","M",2016,2,17,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3360182","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1605087004","EE1587238","EE","EE001","EE0010037","EE00100370140",2016,2,17,"S000A","A056Y","hunted",1,"Young","F",2016,2,17,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3360185","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1605092001","EE1587292","EE","EE008","EE0080084","EE00800840758",2016,2,17,"S000A","A056Y","hunted",1,"Young","M",2016,2,17,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3360315","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1605092002","EE1587293","EE","EE008","EE0080084","EE00800840758",2016,2,17,"S000A","A056Y","hunted",1,"Young","F",2016,2,17,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3360318","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1605093001","EE1587308","EE","EE008","EE0080084","EE00800840357",2016,2,17,"S000A","A056Y","hunted",1,"Young","M",2016,2,17,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3360341","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1605103001","EE1587406","EE","EE008","EE0080078","EE00800780126",2016,2,17,"S000A","A056Y","hunted",1,"Adult","M",2016,2,17,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3360495","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1605104001","EE1587407","EE","EE004","EE0040057","EE00400570342",2016,2,17,"S000A","A056Y","hunted",1,"Adult","M",2016,2,17,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3360498","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1605105001","EE1587408","EE","EE008","EE0080049","EE00800490616",2016,2,17,"S000A","A056Y","hunted",1,"Young","F",2016,2,17,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3360501","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1605106001","EE1587409","EE","EE006","EE0060059","EE00600590660",2016,2,17,"S000A","A056Y","hunted",1,"Young","F",2016,2,17,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3360504","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1605107001","EE1587410","EE","EE008","EE0080078","EE00800780383",2016,2,17,"S000A","A056Y","hunted",1,"Young","M",2016,2,17,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3360507","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1604976001","EE1586808","EE","EE008","EE0080049","EE00800490248",2016,2,16,"S000A","A056Y","hunted",1,"Adult","M",2016,2,17,"A0CEY","EEhead","EE","RF-00002657-MCG","F080A","EE3359044","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1604977001","EE1586809","EE","EE004","EE0040067","EE00400670929",2016,2,16,"S000A","A056Y","hunted",1,"Young","M",2016,2,17,"A0CEY","EEhead","EE","RF-00002657-MCG","F080A","EE3359047","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1604978001","EE1586810","EE","EE008","EE0080049","EE00800490773",2016,2,16,"S000A","A056Y","hunted",1,"Young","F",2016,2,17,"A0CEY","EEhead","EE","RF-00002657-MCG","F080A","EE3359050","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1604979001","EE1586811","EE","EE008","EE0080049","EE00800490773",2016,2,16,"S000A","A056Y","hunted",1,"Young","M",2016,2,17,"A0CEY","EEhead","EE","RF-00002657-MCG","F080A","EE3359053","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1604981001","EE1586854","EE","EE006","EE0060051","EE00600510684",2016,2,16,"S000A","A056Y","hunted",1,"Adult","F",2016,2,17,"A0CEY","EEhead","EE","RF-00002657-MCG","F080A","EE3359137","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1604981002","EE1586855","EE","EE006","EE0060051","EE00600510684",2016,2,16,"S000A","A056Y","hunted",1,"Adult","F",2016,2,17,"A0CEY","EEhead","EE","RF-00002657-MCG","F080A","EE3359140","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1604982001","EE1586856","EE","EE006","EE0060051","EE00600510565",2016,2,16,"S000A","A056Y","hunted",1,"Adult","M",2016,2,17,"A0CEY","EEhead","EE","RF-00002657-MCG","F080A","EE3359143","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1604983001","EE1586858","EE","EE006","EE0060051","EE00600510565",2016,2,16,"S000A","A056Y","hunted",1,"Young","M",2016,2,17,"A0CEY","EEhead","EE","RF-00002657-MCG","F080A","EE3359149","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1604984001","EE1586859","EE","EE006","EE0060051","EE00600510129",2016,2,16,"S000A","A056Y","hunted",1,"Young","F",2016,2,17,"A0CEY","EEhead","EE","RF-00002657-MCG","F080A","EE3359152","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1604985001","EE1586860","EE","EE006","EE0060051","EE00600510325",2016,2,16,"S000A","A056Y","hunted",1,"Young","F",2016,2,17,"A0CEY","EEhead","EE","RF-00002657-MCG","F080A","EE3359155","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1604986001","EE1586861","EE","EE006","EE0060051","EE00600510257",2016,2,16,"S000A","A056Y","hunted",1,"Adult","M",2016,2,17,"A0CEY","EEhead","EE","RF-00002657-MCG","F080A","EE3359161","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1604987001","EE1586862","EE","EE006","EE0060051","EE00600510835",2016,2,16,"S000A","A056Y","hunted",1,"Adult","F",2016,2,17,"A0CEY","EEhead","EE","RF-00002657-MCG","F080A","EE3359164","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1605029001","EE1586987","EE","EE008","EE0080049","EE00800490578",2016,2,16,"S000A","A056Y","hunted",1,"Adult","M",2016,2,17,"A0CEY","EEhead","EE","RF-00002657-MCG","F080A","EE3359591","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1605030001","EE1586988","EE","EE008","EE0080078","EE00800780587",2016,2,16,"S000A","A056Y","hunted",1,"Young","M",2016,2,17,"A0CEY","EEhead","EE","RF-00002657-MCG","F080A","EE3359594","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1605031001","EE1586989","EE","EE008","EE0080078","EE00800780126",2016,2,16,"S000A","A056Y","hunted",1,"Young","M",2016,2,17,"A0CEY","EEhead","EE","RF-00002657-MCG","F080A","EE3359597","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1605035001","EE1587007","EE","EE008","EE0080078","EE00800780949",2016,2,17,"S000A","A056Y","hunted",1,"Young","F",2016,2,17,"A0CEY","EEhead","EE","RF-00002657-MCG","F080A","EE3359626","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1605036001","EE1587009","EE","EE008","EE0080065","EE00800650707",2016,2,17,"S000A","A056Y","hunted",1,"Young","F",2016,2,17,"A0CEY","EEhead","EE","RF-00002657-MCG","F080A","EE3359635","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1605064001","EE1587157","EE","EE008","EE0080049","EE00800490713",2016,2,17,"S000A","A056Y","hunted",1,"Young","F",2016,2,17,"A0CEY","EEhead","EE","RF-00002657-MCG","F080A","EE3359966","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1605064002","EE1587158","EE","EE008","EE0080049","EE00800490713",2016,2,17,"S000A","A056Y","hunted",1,"Young","F",2016,2,17,"A0CEY","EEhead","EE","RF-00002657-MCG","F080A","EE3359969","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1605064003","EE1587159","EE","EE008","EE0080049","EE00800490713",2016,2,17,"S000A","A056Y","hunted",1,"Young","M",2016,2,17,"A0CEY","EEhead","EE","RF-00002657-MCG","F080A","EE3359972","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1605064004","EE1587160","EE","EE008","EE0080049","EE00800490713",2016,2,17,"S000A","A056Y","hunted",1,"Adult","F",2016,2,17,"A0CEY","EEhead","EE","RF-00002657-MCG","F080A","EE3359975","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1605064005","EE1587161","EE","EE008","EE0080049","EE00800490713",2016,2,17,"S000A","A056Y","hunted",1,"Young","F",2016,2,17,"A0CEY","EEhead","EE","RF-00002657-MCG","F080A","EE3359978","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1605064006","EE1587162","EE","EE008","EE0080049","EE00800490713",2016,2,17,"S000A","A056Y","hunted",1,"Young","F",2016,2,17,"A0CEY","EEhead","EE","RF-00002657-MCG","F080A","EE3359981","NEG","BIN","","Err:508"
