"NUTS0","NUTS1","NUTS2","NUTS3","LAU1","LAU2","Year","Month","Day","numberPositive","numberObservations","isPositive","percentagePositive","LAU1Name","LAU2Name","variable1","variable2"
"EE","EE0","EE00","EE008","EE0080086","EE00800860767",2016,1,15,NA,0,NA,NA,"Võru maakond","Sõmerpalu vald",-1.21850447083573,23.9299381734093
"EE","EE0","EE00","EE008","EE0080086","EE00800860767",2016,1,16,NA,0,NA,NA,"Võru maakond","Sõmerpalu vald",1.43521463692756,14.3203056152948
"EE","EE0","EE00","EE008","EE0080086","EE00800860767",2016,1,17,NA,0,NA,NA,"Võru maakond","Sõmerpalu vald",1.26551989983491,22.5924131018752
"EE","EE0","EE00","EE008","EE0080086","EE00800860767",2016,1,18,0,8,0,0,"Võru maakond","Sõmerpalu vald",1.31963505732519,14.2838761968117
"EE","EE0","EE00","EE008","EE0080086","EE00800860767",2016,1,19,NA,0,NA,NA,"Võru maakond","Sõmerpalu vald",-0.972236824420931,8.75047794644662
"EE","EE0","EE00","EE008","EE0080086","EE00800860767",2016,1,20,NA,0,NA,NA,"Võru maakond","Sõmerpalu vald",0.415278790848165,25.9598533387976
"EE","EE0","EE00","EE008","EE0080086","EE00800860767",2016,1,21,NA,0,NA,NA,"Võru maakond","Sõmerpalu vald",0.953515508704764,19.6443927229048
"EE","EE0","EE00","EE008","EE0080086","EE00800860767",2016,1,22,NA,0,NA,NA,"Võru maakond","Sõmerpalu vald",-0.253375827226178,23.1625609430805
"EE","EE0","EE00","EE008","EE0080086","EE00800860767",2016,1,23,NA,0,NA,NA,"Võru maakond","Sõmerpalu vald",-1.86884820951669,26.8554687214579
"EE","EE0","EE00","EE008","EE0080086","EE00800860767",2016,1,24,NA,0,NA,NA,"Võru maakond","Sõmerpalu vald",-0.0111580837735708,22.6457463766893
"EE","EE0","EE00","EE008","EE0080086","EE00800860767",2016,1,25,0,2,0,0,"Võru maakond","Sõmerpalu vald",-1.02824670697665,23.6896355765655
"EE","EE0","EE00","EE008","EE0080086","EE00800860767",2016,1,26,NA,0,NA,NA,"Võru maakond","Sõmerpalu vald",-1.04258083688177,19.5216069010099
"EE","EE0","EE00","EE008","EE0080086","EE00800860767",2016,1,27,NA,0,NA,NA,"Võru maakond","Sõmerpalu vald",-0.538560409920206,12.6645375856104
"EE","EE0","EE00","EE008","EE0080086","EE00800860767",2016,1,28,NA,0,NA,NA,"Võru maakond","Sõmerpalu vald",1.96577748109592,29.1573708712448
"EE","EE0","EE00","EE008","EE0080086","EE00800860767",2016,1,29,NA,0,NA,NA,"Võru maakond","Sõmerpalu vald",0.927675697597509,14.4982909114752
"EE","EE0","EE00","EE008","EE0080086","EE00800860767",2016,1,30,NA,0,NA,NA,"Võru maakond","Sõmerpalu vald",0.969102087410273,14.2589656476363
"EE","EE0","EE00","EE008","EE0080086","EE00800860767",2016,1,31,0,2,0,0,"Võru maakond","Sõmerpalu vald",2.21208880991821,24.0819694447973
"EE","EE0","EE00","EE008","EE0080086","EE00800860767",2016,2,1,NA,0,NA,NA,"Võru maakond","Sõmerpalu vald",1.1359369490036,17.4086037703296
"EE","EE0","EE00","EE008","EE0080086","EE00800860767",2016,2,2,NA,0,NA,NA,"Võru maakond","Sõmerpalu vald",-1.03873985174319,13.5282163418189
"EE","EE0","EE00","EE008","EE0080086","EE00800860767",2016,2,3,NA,0,NA,NA,"Võru maakond","Sõmerpalu vald",1.03300536101319,18.0715935003005
"EE","EE0","EE00","EE008","EE0080086","EE00800860767",2016,2,4,NA,0,NA,NA,"Võru maakond","Sõmerpalu vald",0.3046636323588,18.056724128505
"EE","EE0","EE00","EE008","EE0080086","EE00800860767",2016,2,5,NA,0,NA,NA,"Võru maakond","Sõmerpalu vald",-2.08189167460053,25.6122351491699
"EE","EE0","EE00","EE008","EE0080086","EE00800860767",2016,2,6,0,4,0,0,"Võru maakond","Sõmerpalu vald",0.583687442147779,28.0429902732378
"EE","EE0","EE00","EE008","EE0080086","EE00800860767",2016,2,7,NA,0,NA,NA,"Võru maakond","Sõmerpalu vald",0.348285917225096,13.2662596765228
"EE","EE0","EE00","EE008","EE0080086","EE00800860767",2016,2,8,NA,0,NA,NA,"Võru maakond","Sõmerpalu vald",1.53357657919289,10.5010608426188
"EE","EE0","EE00","EE008","EE0080086","EE00800860767",2016,2,9,NA,0,NA,NA,"Võru maakond","Sõmerpalu vald",0.767034035064245,20.5887755601195
"EE","EE0","EE00","EE008","EE0080086","EE00800860767",2016,2,10,NA,0,NA,NA,"Võru maakond","Sõmerpalu vald",-0.510427344501181,14.2076694041684
"EE","EE0","EE00","EE008","EE0080086","EE00800860767",2016,2,11,NA,0,NA,NA,"Võru maakond","Sõmerpalu vald",0.770661228833557,19.0423470671517
"EE","EE0","EE00","EE008","EE0080086","EE00800860767",2016,2,12,NA,0,NA,NA,"Võru maakond","Sõmerpalu vald",-1.28320930969519,21.2754852041584
"EE","EE0","EE00","EE008","EE0080086","EE00800860767",2016,2,13,NA,0,NA,NA,"Võru maakond","Sõmerpalu vald",0.388264476543367,19.232096886394
"EE","EE0","EE00","EE008","EE0080086","EE00800860767",2016,2,14,NA,0,NA,NA,"Võru maakond","Sõmerpalu vald",-0.629153962930209,19.2725458887396
"EE","EE0","EE00","EE008","EE0080086","EE00800860767",2016,2,15,NA,0,NA,NA,"Võru maakond","Sõmerpalu vald",-0.357571999124049,24.6074334183054
"EE","EE0","EE00","EE008","EE0080086","EE00800860767",2016,2,16,NA,0,NA,NA,"Võru maakond","Sõmerpalu vald",1.37599893083246,9.89814403916251
"EE","EE0","EE00","EE008","EE0080086","EE00800860767",2016,2,17,NA,0,NA,NA,"Võru maakond","Sõmerpalu vald",-0.617584535500851,14.7550322976845
"EE","EE0","EE00","EE008","EE0080086","EE00800860767",2016,2,18,NA,0,NA,NA,"Võru maakond","Sõmerpalu vald",0.389528836917595,19.3011049223823
"EE","EE0","EE00","EE008","EE0080086","EE00800860767",2016,2,19,NA,0,NA,NA,"Võru maakond","Sõmerpalu vald",1.62261097313358,18.2454672862467
"EE","EE0","EE00","EE008","EE0080086","EE00800860767",2016,2,20,0,2,0,0,"Võru maakond","Sõmerpalu vald",0.362385960231556,12.8790084586662
"EE","EE0","EE00","EE008","EE0080086","EE00800860767",2016,2,21,NA,0,NA,NA,"Võru maakond","Sõmerpalu vald",0.984442417561296,15.6126218990254
"EE","EE0","EE00","EE008","EE0080086","EE00800860767",2016,2,22,NA,0,NA,NA,"Võru maakond","Sõmerpalu vald",2.03894390603663,21.1561060390394
"EE","EE0","EE00","EE008","EE0080086","EE00800860767",2016,2,23,NA,0,NA,NA,"Võru maakond","Sõmerpalu vald",-1.12101678515073,16.8387772613779
"EE","EE0","EE00","EE008","EE0080086","EE00800860767",2016,2,24,NA,0,NA,NA,"Võru maakond","Sõmerpalu vald",0.0373548132060826,24.0757738183593
"EE","EE0","EE00","EE008","EE0080086","EE00800860767",2016,2,25,NA,0,NA,NA,"Võru maakond","Sõmerpalu vald",1.33252041909942,21.0239490104168
"EE","EE0","EE00","EE008","EE0080086","EE00800860767",2016,2,26,NA,0,NA,NA,"Võru maakond","Sõmerpalu vald",0.588740201671689,25.0189214281219
"EE","EE0","EE00","EE008","EE0080086","EE00800860767",2016,2,27,0,12,0,0,"Võru maakond","Sõmerpalu vald",-1.23077429368584,17.8107520645791
"EE","EE0","EE00","EE008","EE0080086","EE00800860767",2016,2,28,NA,0,NA,NA,"Võru maakond","Sõmerpalu vald",-0.193114861611438,25.0214743046843
"EE","EE0","EE00","EE008","EE0080086","EE00800860767",2016,2,29,NA,0,NA,NA,"Võru maakond","Sõmerpalu vald",0.954610978634627,17.6507158556484
"EE","EE0","EE00","EE008","EE0080086","EE00800860843",2015,12,31,NA,0,NA,NA,"Võru maakond","Urvaste vald",0.461399218394762,21.6941928011934
"EE","EE0","EE00","EE008","EE0080086","EE00800860843",2016,1,1,NA,0,NA,NA,"Võru maakond","Urvaste vald",1.20887043939621,28.0311609769208
"EE","EE0","EE00","EE008","EE0080086","EE00800860843",2016,1,2,NA,0,NA,NA,"Võru maakond","Urvaste vald",-1.25115361403004,29.1528355098264
"EE","EE0","EE00","EE008","EE0080086","EE00800860843",2016,1,3,NA,0,NA,NA,"Võru maakond","Urvaste vald",0.261380383922309,21.6642432981869
"EE","EE0","EE00","EE008","EE0080086","EE00800860843",2016,1,4,NA,0,NA,NA,"Võru maakond","Urvaste vald",1.87010967838325,23.3538824725682
"EE","EE0","EE00","EE008","EE0080086","EE00800860843",2016,1,5,NA,0,NA,NA,"Võru maakond","Urvaste vald",-0.648756561697482,34.4513573630554
"EE","EE0","EE00","EE008","EE0080086","EE00800860843",2016,1,6,NA,0,NA,NA,"Võru maakond","Urvaste vald",-1.84695790252245,20.6112203686188
"EE","EE0","EE00","EE008","EE0080086","EE00800860843",2016,1,7,NA,0,NA,NA,"Võru maakond","Urvaste vald",-1.17533239750012,20.3940581150205
"EE","EE0","EE00","EE008","EE0080086","EE00800860843",2016,1,8,NA,0,NA,NA,"Võru maakond","Urvaste vald",-0.411517975235482,15.6865208593484
"EE","EE0","EE00","EE008","EE0080086","EE00800860843",2016,1,9,NA,0,NA,NA,"Võru maakond","Urvaste vald",0.190584181176825,17.1555310045397
"EE","EE0","EE00","EE008","EE0080086","EE00800860843",2016,1,10,NA,0,NA,NA,"Võru maakond","Urvaste vald",1.13721430600609,10.5959913280573
"EE","EE0","EE00","EE008","EE0080086","EE00800860843",2016,1,11,8,16,1,0.5,"Võru maakond","Urvaste vald",-1.11015624584113,20.030010514298
"EE","EE0","EE00","EE008","EE0080086","EE00800860843",2016,1,12,0,4,0,0,"Võru maakond","Urvaste vald",-1.02900126244458,18.9630633305645
"EE","EE0","EE00","EE008","EE0080086","EE00800860843",2016,1,13,NA,0,NA,NA,"Võru maakond","Urvaste vald",0.149280189848977,25.8334424141949
"EE","EE0","EE00","EE008","EE0080086","EE00800860843",2016,1,14,0,2,0,0,"Võru maakond","Urvaste vald",-0.290294865261516,27.5144752741502
"EE","EE0","EE00","EE008","EE0080086","EE00800860843",2016,1,15,NA,0,NA,NA,"Võru maakond","Urvaste vald",1.08751427431623,19.0510426023341
"EE","EE0","EE00","EE008","EE0080086","EE00800860843",2016,1,16,NA,0,NA,NA,"Võru maakond","Urvaste vald",1.01615839584517,14.9001618539573
"EE","EE0","EE00","EE008","EE0080086","EE00800860843",2016,1,17,NA,0,NA,NA,"Võru maakond","Urvaste vald",0.881275205657436,18.1162347164721
"EE","EE0","EE00","EE008","EE0080086","EE00800860843",2016,1,18,2,8,1,0.25,"Võru maakond","Urvaste vald",0.522617758431991,24.8221804412573
"EE","EE0","EE00","EE008","EE0080086","EE00800860843",2016,1,19,NA,0,NA,NA,"Võru maakond","Urvaste vald",-1.17867959283711,18.9347131841286
"EE","EE0","EE00","EE008","EE0080086","EE00800860843",2016,1,20,NA,0,NA,NA,"Võru maakond","Urvaste vald",0.0697374480062655,21.0251466986062
"EE","EE0","EE00","EE008","EE0080086","EE00800860843",2016,1,21,2,2,1,1,"Võru maakond","Urvaste vald",0.0634563857445829,12.5063121434847
"EE","EE0","EE00","EE008","EE0080086","EE00800860843",2016,1,22,NA,0,NA,NA,"Võru maakond","Urvaste vald",0.917410455094479,21.993593199743
"EE","EE0","EE00","EE008","EE0080086","EE00800860843",2016,1,23,NA,0,NA,NA,"Võru maakond","Urvaste vald",-1.18954558958015,23.5734076388789
"EE","EE0","EE00","EE008","EE0080086","EE00800860843",2016,1,24,NA,0,NA,NA,"Võru maakond","Urvaste vald",0.446513595274859,23.9444421924606
"EE","EE0","EE00","EE008","EE0080086","EE00800860843",2016,1,25,0,2,0,0,"Võru maakond","Urvaste vald",-0.126596857316796,16.9630719506443
"EE","EE0","EE00","EE008","EE0080086","EE00800860843",2016,1,26,0,2,0,0,"Võru maakond","Urvaste vald",0.940153907238054,18.8412998975254
"EE","EE0","EE00","EE008","EE0080086","EE00800860843",2016,1,27,NA,0,NA,NA,"Võru maakond","Urvaste vald",1.60295852303894,12.8959716951636
"EE","EE0","EE00","EE008","EE0080086","EE00800860843",2016,1,28,NA,0,NA,NA,"Võru maakond","Urvaste vald",-0.64475798415706,14.7217517006768
"EE","EE0","EE00","EE008","EE0080086","EE00800860843",2016,1,29,NA,0,NA,NA,"Võru maakond","Urvaste vald",1.82774974554844,22.5059928960687
"EE","EE0","EE00","EE008","EE0080086","EE00800860843",2016,1,30,NA,0,NA,NA,"Võru maakond","Urvaste vald",-0.821568442327352,20.167748774981
"EE","EE0","EE00","EE008","EE0080086","EE00800860843",2016,1,31,NA,0,NA,NA,"Võru maakond","Urvaste vald",0.0251465135977083,19.4840379930334
"EE","EE0","EE00","EE008","EE0080086","EE00800860843",2016,2,1,NA,0,NA,NA,"Võru maakond","Urvaste vald",1.22865834149299,25.546274429488
"EE","EE0","EE00","EE008","EE0080086","EE00800860843",2016,2,2,NA,0,NA,NA,"Võru maakond","Urvaste vald",1.14845701148969,21.9002028438542
"EE","EE0","EE00","EE008","EE0080086","EE00800860843",2016,2,3,NA,0,NA,NA,"Võru maakond","Urvaste vald",2.97366911265594,21.9548198688133
"EE","EE0","EE00","EE008","EE0080086","EE00800860843",2016,2,4,1,1,1,1,"Võru maakond","Urvaste vald",0.495159412581315,22.3785996645671
"EE","EE0","EE00","EE008","EE0080086","EE00800860843",2016,2,5,NA,0,NA,NA,"Võru maakond","Urvaste vald",-0.428794460162723,12.7503116600495
"EE","EE0","EE00","EE008","EE0080086","EE00800860843",2016,2,6,NA,0,NA,NA,"Võru maakond","Urvaste vald",-1.65445707646851,19.9755050328155
"EE","EE0","EE00","EE008","EE0080086","EE00800860843",2016,2,7,NA,0,NA,NA,"Võru maakond","Urvaste vald",0.0175877167326528,20.8971359249721
"EE","EE0","EE00","EE008","EE0080086","EE00800860843",2016,2,8,NA,0,NA,NA,"Võru maakond","Urvaste vald",-0.329304039330202,18.8278890412058
"EE","EE0","EE00","EE008","EE0080086","EE00800860843",2016,2,9,NA,0,NA,NA,"Võru maakond","Urvaste vald",0.253625297663662,18.4542453054695
"EE","EE0","EE00","EE008","EE0080086","EE00800860843",2016,2,10,NA,0,NA,NA,"Võru maakond","Urvaste vald",1.19221617103858,24.3154881346172
"EE","EE0","EE00","EE008","EE0080086","EE00800860843",2016,2,11,NA,0,NA,NA,"Võru maakond","Urvaste vald",-0.76118277348993,22.0322772050066
"EE","EE0","EE00","EE008","EE0080086","EE00800860843",2016,2,12,NA,0,NA,NA,"Võru maakond","Urvaste vald",0.49972232659118,19.796880648072
"EE","EE0","EE00","EE008","EE0080086","EE00800860843",2016,2,13,NA,0,NA,NA,"Võru maakond","Urvaste vald",-0.379731815862094,19.7591543106964
"EE","EE0","EE00","EE008","EE0080086","EE00800860843",2016,2,14,NA,0,NA,NA,"Võru maakond","Urvaste vald",0.328027703047943,26.765146001178
"EE","EE0","EE00","EE008","EE0080086","EE00800860843",2016,2,15,NA,0,NA,NA,"Võru maakond","Urvaste vald",0.562581631376842,33.0456943702999
"EE","EE0","EE00","EE008","EE0080086","EE00800860843",2016,2,16,NA,0,NA,NA,"Võru maakond","Urvaste vald",0.409036693000827,20.7614309598881
"EE","EE0","EE00","EE008","EE0080086","EE00800860843",2016,2,17,0,2,0,0,"Võru maakond","Urvaste vald",-0.734640361235442,17.2441981981201
"EE","EE0","EE00","EE008","EE0080086","EE00800860843",2016,2,18,1,1,1,1,"Võru maakond","Urvaste vald",-0.878054165299544,14.8814278357807
"EE","EE0","EE00","EE008","EE0080086","EE00800860843",2016,2,19,NA,0,NA,NA,"Võru maakond","Urvaste vald",0.159582823629339,18.4665427193109
"EE","EE0","EE00","EE008","EE0080086","EE00800860843",2016,2,20,NA,0,NA,NA,"Võru maakond","Urvaste vald",0.525835929998434,17.4209139054284
"EE","EE0","EE00","EE008","EE0080086","EE00800860843",2016,2,21,NA,0,NA,NA,"Võru maakond","Urvaste vald",-0.394650477216645,17.6391069561544
"EE","EE0","EE00","EE008","EE0080086","EE00800860843",2016,2,22,NA,0,NA,NA,"Võru maakond","Urvaste vald",1.0225780824528,20.0958310220984
"EE","EE0","EE00","EE008","EE0080086","EE00800860843",2016,2,23,NA,0,NA,NA,"Võru maakond","Urvaste vald",-0.94938169998389,34.0096942148539
"EE","EE0","EE00","EE008","EE0080086","EE00800860843",2016,2,24,NA,0,NA,NA,"Võru maakond","Urvaste vald",-0.499595142990298,21.9963999852376
"EE","EE0","EE00","EE008","EE0080086","EE00800860843",2016,2,25,1,5,1,0.2,"Võru maakond","Urvaste vald",-0.226801260968459,14.3651219891939
"EE","EE0","EE00","EE008","EE0080086","EE00800860843",2016,2,26,0,2,0,0,"Võru maakond","Urvaste vald",-1.6911118352093,14.7265083590334
"EE","EE0","EE00","EE008","EE0080086","EE00800860843",2016,2,27,NA,0,NA,NA,"Võru maakond","Urvaste vald",0.977826918566448,24.2016349751712
"EE","EE0","EE00","EE008","EE0080086","EE00800860843",2016,2,28,NA,0,NA,NA,"Võru maakond","Urvaste vald",-0.954006313441049,18.7599023391237
"EE","EE0","EE00","EE008","EE0080086","EE00800860843",2016,2,29,NA,0,NA,NA,"Võru maakond","Urvaste vald",-0.702488323405161,18.3465804802816
"EE","EE0","EE00","EE008","EE0080086","EE00800860865",2015,12,31,NA,0,NA,NA,"Võru maakond","Varstu vald",-1.09890251639702,12.535177561337
"EE","EE0","EE00","EE008","EE0080086","EE00800860865",2016,1,1,NA,0,NA,NA,"Võru maakond","Varstu vald",-0.262234849072156,18.3164360405603
"EE","EE0","EE00","EE008","EE0080086","EE00800860865",2016,1,2,NA,0,NA,NA,"Võru maakond","Varstu vald",0.785079444037748,19.2248989572152
"EE","EE0","EE00","EE008","EE0080086","EE00800860865",2016,1,3,NA,0,NA,NA,"Võru maakond","Varstu vald",-1.1610841461471,10.7791247751989
"EE","EE0","EE00","EE008","EE0080086","EE00800860865",2016,1,4,NA,0,NA,NA,"Võru maakond","Varstu vald",-0.259931528333925,13.216271931814
"EE","EE0","EE00","EE008","EE0080086","EE00800860865",2016,1,5,NA,0,NA,NA,"Võru maakond","Varstu vald",-0.997058682089986,28.5116569108418
"EE","EE0","EE00","EE008","EE0080086","EE00800860865",2016,1,6,NA,0,NA,NA,"Võru maakond","Varstu vald",-0.764912357992994,18.187787115308
"EE","EE0","EE00","EE008","EE0080086","EE00800860865",2016,1,7,NA,0,NA,NA,"Võru maakond","Varstu vald",-0.630189312463055,17.5842710163383
"EE","EE0","EE00","EE008","EE0080086","EE00800860865",2016,1,8,NA,0,NA,NA,"Võru maakond","Varstu vald",-0.627766870244733,24.4572671726667
"EE","EE0","EE00","EE008","EE0080086","EE00800860865",2016,1,9,NA,0,NA,NA,"Võru maakond","Varstu vald",-0.511748676731759,23.1687535849113
"EE","EE0","EE00","EE008","EE0080086","EE00800860865",2016,1,10,NA,0,NA,NA,"Võru maakond","Varstu vald",0.696524137080323,25.1555811967875
"EE","EE0","EE00","EE008","EE0080086","EE00800860865",2016,1,11,0,2,0,0,"Võru maakond","Varstu vald",-1.37245557557125,30.3520073314045
"EE","EE0","EE00","EE008","EE0080086","EE00800860865",2016,1,12,NA,0,NA,NA,"Võru maakond","Varstu vald",1.16237976559737,25.4110510395215
"EE","EE0","EE00","EE008","EE0080086","EE00800860865",2016,1,13,NA,0,NA,NA,"Võru maakond","Varstu vald",1.50749956683341,20.0394145648763
"EE","EE0","EE00","EE008","EE0080086","EE00800860865",2016,1,14,0,2,0,0,"Võru maakond","Varstu vald",0.163585035477745,23.712498519405
"EE","EE0","EE00","EE008","EE0080086","EE00800860865",2016,1,15,NA,0,NA,NA,"Võru maakond","Varstu vald",0.176675115785128,27.5120039765878
"EE","EE0","EE00","EE008","EE0080086","EE00800860865",2016,1,16,NA,0,NA,NA,"Võru maakond","Varstu vald",0.282323598004855,11.5299382558702
"EE","EE0","EE00","EE008","EE0080086","EE00800860865",2016,1,17,NA,0,NA,NA,"Võru maakond","Varstu vald",-0.395263083893985,21.9551960573718
"EE","EE0","EE00","EE008","EE0080086","EE00800860865",2016,1,18,NA,0,NA,NA,"Võru maakond","Varstu vald",0.261910789346995,15.1240813170299
"EE","EE0","EE00","EE008","EE0080086","EE00800860865",2016,1,19,NA,0,NA,NA,"Võru maakond","Varstu vald",-1.35600474459952,15.3278642255201
"EE","EE0","EE00","EE008","EE0080086","EE00800860865",2016,1,20,NA,0,NA,NA,"Võru maakond","Varstu vald",0.654589776219473,17.7927588745246
"EE","EE0","EE00","EE008","EE0080086","EE00800860865",2016,1,21,NA,0,NA,NA,"Võru maakond","Varstu vald",0.0380063884595621,16.9334776125622
"EE","EE0","EE00","EE008","EE0080086","EE00800860865",2016,1,22,NA,0,NA,NA,"Võru maakond","Varstu vald",1.50594955628169,26.5538112614995
"EE","EE0","EE00","EE008","EE0080086","EE00800860865",2016,1,23,NA,0,NA,NA,"Võru maakond","Varstu vald",-1.4688593723378,20.2266300822019
"EE","EE0","EE00","EE008","EE0080086","EE00800860865",2016,1,24,NA,0,NA,NA,"Võru maakond","Varstu vald",0.386456550212503,26.7276559686095
"EE","EE0","EE00","EE008","EE0080086","EE00800860865",2016,1,25,0,2,0,0,"Võru maakond","Varstu vald",-0.0275658381203508,11.9912509029691
"EE","EE0","EE00","EE008","EE0080086","EE00800860865",2016,1,26,0,4,0,0,"Võru maakond","Varstu vald",0.518220191401012,27.0630216702107
"EE","EE0","EE00","EE008","EE0080086","EE00800860865",2016,1,27,NA,0,NA,NA,"Võru maakond","Varstu vald",-0.258322454560849,22.3104947362537
"EE","EE0","EE00","EE008","EE0080086","EE00800860865",2016,1,28,NA,0,NA,NA,"Võru maakond","Varstu vald",-2.17133500851571,13.7697601011126
"EE","EE0","EE00","EE008","EE0080086","EE00800860865",2016,1,29,0,2,0,0,"Võru maakond","Varstu vald",1.85426659743157,22.0916473758917
"EE","EE0","EE00","EE008","EE0080086","EE00800860865",2016,1,30,NA,0,NA,NA,"Võru maakond","Varstu vald",1.69412861120235,27.3303334062559
"EE","EE0","EE00","EE008","EE0080086","EE00800860865",2016,1,31,NA,0,NA,NA,"Võru maakond","Varstu vald",-1.11319134052944,30.9788741723879
"EE","EE0","EE00","EE008","EE0080086","EE00800860865",2016,2,1,NA,0,NA,NA,"Võru maakond","Varstu vald",-0.468866193830773,14.7678958417862
"EE","EE0","EE00","EE008","EE0080086","EE00800860865",2016,2,2,NA,0,NA,NA,"Võru maakond","Varstu vald",-0.670226069121752,13.1193868189098
"EE","EE0","EE00","EE008","EE0080086","EE00800860865",2016,2,3,NA,0,NA,NA,"Võru maakond","Varstu vald",-0.366228414409537,26.1178259426921
"EE","EE0","EE00","EE008","EE0080086","EE00800860865",2016,2,4,NA,0,NA,NA,"Võru maakond","Varstu vald",0.807475848328756,6.24251364764274
"EE","EE0","EE00","EE008","EE0080086","EE00800860865",2016,2,5,NA,0,NA,NA,"Võru maakond","Varstu vald",0.0994719459933993,17.0019420018356
"EE","EE0","EE00","EE008","EE0080086","EE00800860865",2016,2,6,0,2,0,0,"Võru maakond","Varstu vald",-2.1305799991918,17.4715835545752
"EE","EE0","EE00","EE008","EE0080086","EE00800860865",2016,2,7,NA,0,NA,NA,"Võru maakond","Varstu vald",0.671059376419316,10.8877738022482
"EE","EE0","EE00","EE008","EE0080086","EE00800860865",2016,2,8,NA,0,NA,NA,"Võru maakond","Varstu vald",1.05835643964543,20.6421360128244
"EE","EE0","EE00","EE008","EE0080086","EE00800860865",2016,2,9,NA,0,NA,NA,"Võru maakond","Varstu vald",0.855787329111912,10.364601804687
"EE","EE0","EE00","EE008","EE0080086","EE00800860865",2016,2,10,NA,0,NA,NA,"Võru maakond","Varstu vald",0.395685227921206,14.7762237010472
"EE","EE0","EE00","EE008","EE0080086","EE00800860865",2016,2,11,NA,0,NA,NA,"Võru maakond","Varstu vald",0.536654670592802,14.548655176594
"EE","EE0","EE00","EE008","EE0080086","EE00800860865",2016,2,12,NA,0,NA,NA,"Võru maakond","Varstu vald",0.261742815489767,10.9005034529939
"EE","EE0","EE00","EE008","EE0080086","EE00800860865",2016,2,13,NA,0,NA,NA,"Võru maakond","Varstu vald",0.730952575894616,21.1290455382393
"EE","EE0","EE00","EE008","EE0080086","EE00800860865",2016,2,14,NA,0,NA,NA,"Võru maakond","Varstu vald",-1.0520315654792,17.8191948820016
"EE","EE0","EE00","EE008","EE0080086","EE00800860865",2016,2,15,NA,0,NA,NA,"Võru maakond","Varstu vald",0.689701115583282,23.9289033376182
"EE","EE0","EE00","EE008","EE0080086","EE00800860865",2016,2,16,NA,0,NA,NA,"Võru maakond","Varstu vald",-0.635065808683368,15.3138035117351
"EE","EE0","EE00","EE008","EE0080086","EE00800860865",2016,2,17,NA,0,NA,NA,"Võru maakond","Varstu vald",-0.680307173714964,25.4821278003016
"EE","EE0","EE00","EE008","EE0080086","EE00800860865",2016,2,18,NA,0,NA,NA,"Võru maakond","Varstu vald",0.97002872767153,19.8709538834274
"EE","EE0","EE00","EE008","EE0080086","EE00800860865",2016,2,19,NA,0,NA,NA,"Võru maakond","Varstu vald",-1.86361368517697,25.0273336346298
"EE","EE0","EE00","EE008","EE0080086","EE00800860865",2016,2,20,NA,0,NA,NA,"Võru maakond","Varstu vald",-0.618316460408424,17.1307530513424
"EE","EE0","EE00","EE008","EE0080086","EE00800860865",2016,2,21,NA,0,NA,NA,"Võru maakond","Varstu vald",1.51301307791845,17.6233851631631
"EE","EE0","EE00","EE008","EE0080086","EE00800860865",2016,2,22,NA,0,NA,NA,"Võru maakond","Varstu vald",1.38074921628997,24.9309268788299
"EE","EE0","EE00","EE008","EE0080086","EE00800860865",2016,2,23,NA,0,NA,NA,"Võru maakond","Varstu vald",-0.453834966580039,23.1237155801825
"EE","EE0","EE00","EE008","EE0080086","EE00800860865",2016,2,24,NA,0,NA,NA,"Võru maakond","Varstu vald",0.0807378393212091,18.9894782303485
"EE","EE0","EE00","EE008","EE0080086","EE00800860865",2016,2,25,NA,0,NA,NA,"Võru maakond","Varstu vald",-1.14049343782603,19.5775106910878
"EE","EE0","EE00","EE008","EE0080086","EE00800860865",2016,2,26,NA,0,NA,NA,"Võru maakond","Varstu vald",1.28208579443667,17.9161062074921
"EE","EE0","EE00","EE008","EE0080086","EE00800860865",2016,2,27,NA,0,NA,NA,"Võru maakond","Varstu vald",-0.0951092485472643,15.852418955526
"EE","EE0","EE00","EE008","EE0080086","EE00800860865",2016,2,28,NA,0,NA,NA,"Võru maakond","Varstu vald",1.55213953673418,18.026201356251
"EE","EE0","EE00","EE008","EE0080086","EE00800860865",2016,2,29,NA,0,NA,NA,"Võru maakond","Varstu vald",-0.132161151429524,17.5517726976135
"EE","EE0","EE00","EE008","EE0080086","EE00800860874",2015,12,31,NA,0,NA,NA,"Võru maakond","Vastseliina vald",-0.00521818621538887,21.6825748464532
"EE","EE0","EE00","EE008","EE0080086","EE00800860874",2016,1,1,NA,0,NA,NA,"Võru maakond","Vastseliina vald",-0.392699731930138,26.0592023867128
"EE","EE0","EE00","EE008","EE0080086","EE00800860874",2016,1,2,NA,0,NA,NA,"Võru maakond","Vastseliina vald",-1.09469385647595,16.6296213822927
"EE","EE0","EE00","EE008","EE0080086","EE00800860874",2016,1,3,NA,0,NA,NA,"Võru maakond","Vastseliina vald",0.727178590770644,16.0812642843763
"EE","EE0","EE00","EE008","EE0080086","EE00800860874",2016,1,4,NA,0,NA,NA,"Võru maakond","Vastseliina vald",1.37305220612753,25.8638336610763
"EE","EE0","EE00","EE008","EE0080086","EE00800860874",2016,1,5,0,6,0,0,"Võru maakond","Vastseliina vald",-0.402272941147644,18.244485825919
